# IPTS  RUN   ratio  angle_at_max intensity
16287 61683 1.8050356996355725 138.321 1345672.0
14179 52017 3.032790241716462 25.7462 38823959.0
15975 56077 1.7852430147743192 105.999 17722441.0
20354 78949 1.8340762233438537 129.524 742371.0
13003 44225 4.483250258589086 156.033 6631177.0
17699 62824 1.9489285251505037 29.3764 856623.0
20354 78636 1.721787781372644 29.3764 1741063.0
13435 46333 2.0418348554347205 18.7831 897553.0
17894 70580 3.9719071782822937 113.066 1497322.0
13326 53155 2.8986967783713777 26.5635 296496.0
13068 47638 1.8413497679555504 105.999 46872916.0
17379 60485 1.7809127208422453 33.2522 3465879.0
20354 78713 2.0054059043996824 52.7593 812445.0
17894 70567 3.9783888388587414 153.458 1073797.0
16287 61741 1.765899397783255 105.883 26092765.0
14061 53035 2.2755829574499455 105.535 3018445.0
15975 56025 1.7538886066043327 105.999 1420946.0
17699 62891 1.9473353663069082 29.4939 119274218.0
20354 78664 1.7654342343583427 52.7593 1277582.0
15975 73005 2.058156462653791 104.253 35222156.0
18958 74368 1.9582432958086988 102.499 13473549.0
20354 78683 1.8021781925469191 52.7593 1222206.0
17379 60515 1.671700643799087 105.999 3614637.0
17699 62876 1.946655009411711 29.7288 919599.0
20776 80968 2.3313106387958373 103.085 13023222.0
14061 52799 2.2102810423086567 104.603 3565086.0
20668 79430 1.9194278775345124 84.8093 71619002.0
14130 47933 2.064120410581564 88.1973 2578976.0
18634 77498 2.008110995428192 27.4996 214268645.0
13068 47504 1.8374193180638807 26.3298 9298085.0
17137 59562 2.5252725307118475 105.767 8054872.0
13326 53269 2.5499232715193036 26.5635 502421.0
17379 59654 1.7617516571289482 131.279 47820660.0
17726 71755 2.5298783616712974 101.913 11283450.0
14414 52161 3.196145744789143 26.4466 5746895.0
14061 52801 2.1744969155592413 104.487 3636964.0
14599 52651 3.498425200820862 99.4482 14278646.0
18156 69071 3.9453591968028072 111.665 769425.0
19386 76551 2.058079657260535 103.202 1860772.0
14061 52991 2.7894764514208275 104.603 3043156.0
18156 69096 4.404007901727121 111.665 669727.0
14061 52976 2.8453380769513923 104.72 2920415.0
14599 52726 4.676787754413409 154.513 15831467.0
13068 47494 1.8137077854347683 104.487 237100837.0
15370 55935 1.8746598204279987 111.432 49377965.0
17137 59415 2.5520733005588627 105.883 26065613.0
20354 78558 1.7728305226856373 25.9795 1328638.0
17894 70566 3.6386688132106753 153.341 3075331.0
20354 78712 1.9389723158012506 52.5257 643544.0
17379 60484 1.7641867215762015 33.0176 3475292.0
13068 47639 1.8333947069719658 105.999 47066896.0
13326 53154 2.739924756313059 25.1636 421032.0
13435 46332 2.0924650816070307 18.7831 917568.0
17894 70581 3.5268152347142103 116.821 11911848.0
14061 53034 2.278989570681814 104.953 2966541.0
16287 61740 1.7854969027643426 105.999 25002618.0
15975 56024 1.7808431494110353 111.432 1377502.0
17699 62877 1.8754707538713469 29.3764 947151.0
17379 60514 1.697673617873067 105.883 3630401.0
20354 78682 1.8254730551938574 52.876 938474.0
15975 73004 1.9147549279633644 102.733 63332705.0
20354 78665 1.6991239168503853 25.9795 230920661.0
17699 62890 1.9509116119405543 29.4939 119063820.0
13326 53268 2.7372085871266543 25.8628 217861.0
13068 47505 1.8153089533743298 104.487 9286644.0
18634 77499 1.8369406425975163 63.0743 8204638.0
20668 79431 1.8481011880744185 81.1704 30282699.0
14130 47932 2.331232267107854 95.8142 43602941.0
20776 80969 2.3361267446836904 103.085 13038180.0
14061 52798 2.2113957188718145 104.72 3646422.0
14599 52650 3.538215780763471 99.4482 11570809.0
14061 52800 2.207674503488066 104.836 3693164.0
14414 52160 3.1609018540654645 25.9795 5661936.0
17726 71754 2.512455785131449 101.913 11266572.0
17379 59655 1.79174184716277 138.321 2384262.0
14599 52727 4.711930888569978 154.63 15699979.0
14061 52977 2.8838931099105256 105.999 2951892.0
14061 52990 2.7824708176168915 104.603 3057838.0
19386 76550 2.076774382358606 103.202 1998935.0
20354 78559 1.7382845862296397 25.8628 1316044.0
15370 55934 1.8800288078418443 111.432 47753664.0
13068 47495 1.8113531901349362 104.487 237167366.0
14130 47960 2.0134702517628837 60.9648 73601000.0
17894 70608 3.7446572033494507 153.575 2896236.0
17137 59328 2.5934334398433743 105.883 23668191.0
17137 59531 2.5718630241492604 105.999 2304377.0
13068 47557 1.8993343295252856 26.213 8233353.0
16550 64429 2.676613703681394 138.672 763678.0
17379 59607 1.807394479621386 130.81 1834693.0
17726 71706 2.589909883669214 102.968 89991569.0
14414 52132 2.6006224921716417 25.9795 6355100.0
19386 76475 1.9495954284187207 25.9795 8441893.0
14061 52852 2.642303346757944 104.72 2426886.0
14599 52602 4.032638148153165 99.2134 14471348.0
19386 76492 1.9814249344139407 25.9795 7351791.0
17726 71671 2.8251241509195104 102.968 3649389.0
19386 76502 1.9117931888490236 25.8628 7477121.0
17726 71696 2.6000835845518555 102.851 4374014.0
16287 61559 1.9534873351001918 134.684 874622.0
14061 52925 2.872520492303598 104.836 42472897.0
13003 44118 4.643411490176625 156.033 7843587.0
15370 55966 1.8857145193894924 111.665 1467238.0
15370 55981 1.9049988190216252 114.824 1524160.0
13435 46360 2.290360722311297 18.6666 807685.0
13326 53106 2.7516933644180392 25.9795 598365.0
20354 78740 1.80298921252652 52.6425 1158566.0
13435 46387 1.9909902319540222 18.7831 11667226.0
16287 61712 1.861709689046389 105.999 1187444.0
14061 53066 2.2146455140546784 105.069 3246250.0
13867 52289 3.4562728026963194 156.033 1352362.0
14061 53081 2.209067313143721 105.302 3386560.0
20354 78948 1.8133161527002513 129.524 745801.0
15975 56076 1.8110832426666943 111.432 17723351.0
14179 52016 2.9513748922487757 25.513 2243594.0
16287 61682 1.7959601828550353 131.162 1366547.0
20354 78637 1.7151961720379565 25.6296 1633872.0
17699 62825 1.9960766710982578 29.6113 875532.0
13003 44224 4.406257415376404 156.033 6624748.0
17894 70526 3.82669060342441 153.575 2860872.0
13435 46395 1.9965695837926305 18.7831 890854.0
13326 53114 2.780466556964476 26.213 485557.0
20354 78752 1.7866211407136674 52.5257 1060494.0
14061 53093 2.1309269199466665 154.513 6722231.0
14550 55388 8.267820756556638 149.114 8733173.0
17379 63655 1.85567503996507 131.279 2555982.0
16287 61700 1.8202673085614225 138.555 1234678.0
14061 53074 2.2299020873828197 105.767 3310605.0
15975 56064 2.1906842767246237 155.332 7644495.0
14550 55401 6.584128731190433 99.3308 5394994.0
17379 63722 1.8761301558482093 131.279 36320212.0
14179 52004 3.0525385220266052 25.7462 2297971.0
16287 61690 1.796645363744212 111.432 1306550.0
16287 61677 1.913680240396769 105.999 13291360.0
13003 45058 4.436744541112216 156.033 2655257.0
17699 62837 1.9372317243434067 29.8463 865947.0
13003 44236 5.786385498091943 156.033 4469205.0
20354 78625 1.7062111429593891 25.9795 1738102.0
18958 74329 1.9883269524426816 102.733 30585072.0
13068 47545 1.855187260507991 26.3298 8311603.0
17137 59523 2.5985254922213445 105.883 1889851.0
13326 53228 2.701805807397104 25.7462 241554.0
20354 78489 1.7557676360000352 26.0962 1594154.0
20776 80929 2.3405938267299984 103.202 2629757.0
14061 52840 2.7382143904152163 105.999 2326354.0
14599 52610 4.330166606263053 99.4482 13183538.0
12505 59319 4.056963929458295 76.263 32700202.0
19386 76480 1.921070568625991 26.0962 8528365.0
20354 79019 1.7163453628564593 69.8829 138798852.0
17379 59615 1.8618406322937209 138.555 1956306.0
18156 69147 3.6926592306691326 113.066 837637.0
19386 76467 1.94794862709918 62.9569 1193859.0
14414 52120 2.432844093340133 25.7462 49118293.0
14061 52937 2.941885799387677 105.999 2709355.0
19386 76510 1.966586951795561 62.9569 1770895.0
15370 55993 1.8436533763623089 104.603 1553062.0
17137 59454 2.506960698321271 105.883 2558364.0
20354 78519 1.751234559889944 25.7462 1232828.0
15370 55974 1.8294557220830976 114.942 1501053.0
17137 59368 2.434273881339623 105.767 27552129.0
14130 47920 2.470390726578734 96.9844 65262645.0
17894 70648 3.7419169739721205 153.693 2352708.0
20668 79423 1.7758839847466164 60.3807 375261.0
17137 59571 2.4281939965843016 105.883 8429901.0
13068 47517 1.8281524347723912 104.487 8995769.0
14414 52172 1.8755891237603088 79.6459 42447575.0
19386 76435 2.04273379285415 29.6113 608605.0
16287 61489 1.69865949719417 131.279 26475588.0
17726 71746 2.355573965511458 101.913 119787842.0
16550 64469 2.7017446259290576 131.865 808884.0
17379 59647 1.8144069703605574 138.555 2284186.0
14599 52642 5.484402383024035 99.3308 1622812.0
14061 52812 2.2115351035858155 104.603 3751141.0
14061 52982 2.8073725797954188 104.603 3012297.0
19386 76542 2.057588194324338 103.202 2139310.0
18156 69062 4.384310095154493 113.066 647053.0
14599 52735 5.178239564135189 154.513 13930925.0
14061 52965 2.8894042772076967 105.999 2867525.0
18156 69085 4.104858327047117 111.665 707898.0
16287 61519 1.7697335210108947 131.045 1123203.0
15370 55926 2.183689305938468 111.432 42329100.0
13003 44158 4.204867961680748 156.033 9010301.0
17137 59406 2.572061622353614 105.883 26046652.0
17379 60496 1.7319783773847204 33.2522 3481540.0
20354 78700 1.9960736840659048 52.5257 655067.0
13326 53146 2.7494954358438757 26.213 552457.0
17894 70593 3.7611120331000385 113.066 1572687.0
13435 46320 2.03817749316055 18.7831 980342.0
17894 70574 3.9551618440955845 113.066 1352598.0
14061 53026 2.3252594670547198 105.418 2995467.0
16287 61752 1.9056123870907176 138.438 1022613.0
14599 52599 3.933156559093625 99.4482 14917709.0
20354 78898 1.8927551200507267 135.037 611908.0
16287 61625 1.8859670245964075 138.438 813940.0
20354 79200 4.328650045452432 116.939 19942827.0
20354 78908 1.8400194804729744 129.641 698135.0
13867 52359 2.884229910249057 31.6087 4486081.0
15975 56036 1.7634161761721032 105.999 31645101.0
17699 62882 1.9145407884277745 29.6113 114755318.0
20354 78677 1.7926249373064156 52.6425 1044764.0
20354 78690 1.8508842814068436 52.6425 944213.0
17379 60506 1.68772970555171 33.3694 3527886.0
17699 62865 1.9758771114564337 29.7288 941471.0
13068 47516 1.8209996574356522 26.3298 9072748.0
21266 79499 2.389337785728903 79.4117 50018916.0
14130 47921 2.461148352369336 96.9844 66141249.0
20668 79422 1.756997540057177 60.6142 421148.0
17137 59369 2.452760559889433 105.999 27928157.0
14061 52813 2.174486834209198 104.836 3774365.0
14599 52643 5.331256738147408 99.4482 7331392.0
16550 64468 2.8967757971734964 135.272 788536.0
17379 59646 1.7851218131251465 135.037 2290763.0
17726 71747 2.364412119645736 101.913 119758484.0
16287 61488 1.7104393781089624 131.396 7304688.0
19386 76434 2.057309260965373 29.3764 556821.0
14414 52173 3.186517458388436 25.6296 135525367.0
16287 61518 1.7653685906927856 131.279 1131187.0
14061 52964 2.862575898975362 104.836 2808503.0
14599 52734 5.135580699808834 154.63 13925603.0
19386 76543 2.03331273739899 103.202 2107212.0
14061 52983 2.8098718561485967 105.999 2872631.0
13003 44159 4.137179087071854 156.033 9263533.0
15370 55927 2.1972068899219943 111.432 44662973.0
17894 70592 4.4440309449826785 116.704 1299209.0
13435 46321 2.008425804372304 18.6666 974269.0
13326 53147 2.833214512299612 26.4466 458673.0
21266 79742 1.9941087203496146 15.3927 28700386.0
20354 78701 1.7752272961239768 52.7593 1194807.0
17379 60497 1.762644890549775 26.213 3534392.0
14599 52598 3.9427810414257927 99.3308 14936081.0
20354 78899 1.8788490746233493 133.157 713061.0
16287 61753 1.935927473650453 118.349 1019657.0
14061 53027 2.280565815183126 105.999 3008827.0
13867 52358 2.8037795378935586 31.7262 9752515.0
15975 56037 1.7664009458633385 111.432 30996444.0
20354 78909 1.8271457376265408 133.039 673498.0
20354 79201 4.40846985806201 118.584 19499642.0
16287 61624 2.0228358525429377 105.999 825325.0
17699 62864 1.9102380742255838 29.4939 770516.0
17379 60507 1.6982981635033394 29.6113 3567499.0
20354 78691 1.8838373688854035 52.6425 816080.0
20354 78676 1.8722099694649201 52.6425 900931.0
17699 62883 1.9093507714942206 29.8463 114904166.0
20354 78753 1.7298633296378505 26.0962 1279941.0
13326 53115 2.8084868001744323 26.4466 447165.0
17894 70527 3.7935273301810684 152.871 2859531.0
13435 46394 1.9836165493168842 18.4337 900726.0
14061 53075 2.2151258967958305 105.999 3358624.0
16287 61701 1.8191535020649006 134.802 1258172.0
17379 63654 1.846547708707491 138.555 2589150.0
14061 53092 2.119326612441597 154.513 6664691.0
14550 55389 8.199913531633968 149.114 8717639.0
13003 45059 4.456897871688868 155.917 2645055.0
16287 61676 1.9012219134535018 27.3824 12606703.0
16287 61691 1.8059908788914414 105.999 1317603.0
14179 52005 3.0115698872718095 25.8628 2282304.0
15975 56065 2.1433500678305184 155.683 7633732.0
14550 55400 6.604969447642864 99.4482 5400238.0
17699 62749 2.104576408578291 29.4939 803097.0
17379 63723 1.866571170826932 131.396 36005757.0
18958 74328 2.035262075046537 102.733 2806925.0
20354 78624 1.82393689610848 25.9795 1059586.0
13003 44237 4.750224256640729 156.033 5947427.0
17699 62836 1.9303709879686042 29.6113 877953.0
20776 80928 2.2903157710759006 103.085 2643339.0
20354 78488 1.7947713134745553 25.8628 1532622.0
13326 53229 2.750730860189718 25.3965 343773.0
13068 47544 1.875835330136494 26.3298 8528215.0
17137 59522 2.5641117556702624 105.651 2290282.0
14414 52121 2.434297045252925 25.7462 49195649.0
19386 76466 1.9457867281190113 25.9795 8348583.0
17726 71715 2.536877080717564 102.968 9105032.0
17379 59614 1.81152230179567 134.684 1936436.0
20354 79018 1.7945935122146575 129.291 824010.0
12505 59318 4.085518654226613 76.263 29898050.0
19386 76481 1.9137047660105895 26.0962 8318026.0
14599 52611 4.29344419361523 99.4482 13160349.0
14061 52841 2.6632429566244693 104.953 2381919.0
19386 76511 1.9327825725445436 63.1918 3543099.0
14061 52936 3.0034254977823913 104.836 2755220.0
15370 55975 1.8472282177868125 111.316 1528908.0
20354 78518 1.771384284404809 25.8628 1433506.0
15370 55992 1.8527184118895692 111.199 1552285.0
17894 70541 3.713063312337688 153.693 2894886.0
13326 53194 2.6648361925140094 25.9795 400989.0
13326 43655 2.0893786877157 18.5502 10852755.0
20354 78735 1.8174865345257554 52.6425 965989.0
13326 53173 2.772772497497188 25.7462 323636.0
13435 46315 1.9499809224018696 18.7831 1006416.0
16287 61818 1.8884121414627568 135.037 1104941.0
16287 61780 1.928353716681288 105.999 865167.0
14061 53013 2.2744712098856184 105.999 43824713.0
16287 61767 1.9070661003783875 105.999 941099.0
18156 68863 1.7222505412782148 113.183 6564092.0
18156 68884 1.7180900391161382 113.066 6958509.0
17699 62850 1.9654140284335164 29.8463 909068.0
21266 79601 3.9371053349277276 81.053 429003.0
20354 78642 1.6653055303432769 29.4939 1530339.0
13068 47522 1.8399614822621098 26.213 8646406.0
17137 59544 2.5867016870169213 105.999 25512785.0
14061 52758 2.234194150512362 104.72 3158704.0
20668 79416 1.7723062616700576 68.2442 406489.0
14130 47915 2.511346921255107 97.1016 2003495.0
14599 52677 5.479266255259719 99.5656 1561633.0
17379 59695 1.7695358988378913 130.576 6183501.0
14061 52827 2.4753883195662345 105.999 42232935.0
14414 52147 3.0980429656781547 25.9795 6169948.0
17379 59672 1.8529100456251648 25.9795 5229351.0
14599 52690 3.6383786655591295 99.4482 13194440.0
14599 52700 5.919675671166842 148.762 9638736.0
14061 52950 2.967998184780744 104.836 2798560.0
17379 59705 1.7437872549818894 105.999 68688800.0
19386 76577 2.009235729006004 102.851 1681838.0
17137 59433 2.59660996548495 105.883 25456142.0
14130 47885 2.524199383767989 93.6005 2451674.0
13326 53338 2.8250978599121943 25.7462 428674.0
20354 78599 1.7232658167353079 25.8628 1422860.0
13326 53404 2.727282763696582 25.8628 543475.0
13068 47597 1.8168587406626218 104.487 120105448.0
14130 47947 2.064634145779654 88.3136 47755114.0
20668 79444 2.0319889454600695 81.2877 1158619.0
17137 59516 2.5900462734724825 105.883 2352968.0
13068 47570 1.8269310450344136 104.487 11611187.0
14061 52892 2.5077221092490007 104.953 2624024.0
17379 59620 1.8134093851392477 131.396 2055441.0
17726 71721 2.459434823359703 102.968 9791169.0
19386 76452 2.006732704947538 25.9795 675063.0
14061 52875 2.5784454850305236 105.999 2586363.0
14599 52625 4.622007285665762 99.4482 8944138.0
16287 61409 1.9055850742825877 138.672 1118499.0
19386 76525 2.036182009402893 103.085 2749792.0
14061 52902 2.4616470362929532 104.72 2736151.0
21266 79588 2.314919753568857 81.2877 92777397.0
17137 59486 2.5406899972077044 105.883 2431691.0
15370 55941 1.8666751892730935 111.432 53137109.0
17137 59461 2.4561990205433117 105.767 2088709.0
13435 46347 2.2397606683497067 18.5502 827471.0
15729 55669 1.9771582561018646 77.0765 4205108.0
13326 53121 2.864313392652164 26.213 431229.0
20354 78767 1.757144437763904 25.9795 1165907.0
17894 70513 3.573874742796312 149.114 3148769.0
20354 78780 1.860205274142277 52.7593 1014838.0
16287 61735 1.8684257506060995 31.1387 1081093.0
14061 53041 2.274800086553959 105.767 3091713.0
17379 63687 1.8872135197150308 131.162 1912348.0
20354 78818 1.7585699609945584 52.6425 1245980.0
14550 51082 2.1650691713854466 105.883 1248204.0
18156 68946 4.414999140661445 111.665 651664.0
17379 63660 1.8444252780258137 134.802 2463800.0
16550 64645 1.7149631880867748 25.6296 6847919.0
20354 78988 1.8803633204328252 132.922 633050.0
17379 63717 1.9441321940061584 27.2653 1414285.0
15975 56051 1.7297737734962075 139.954 32861048.0
20354 78610 1.7365859990518546 25.9795 1771880.0
17894 70483 3.8511193929120977 153.458 2815276.0
17699 62802 1.968220033746908 29.3764 819038.0
13326 43797 1.802630955034297 105.302 15627177.0
13003 44203 4.74881214491832 156.033 2000244.0
13068 47571 1.8335691180287086 104.487 11767798.0
14130 47946 2.044291326577281 88.3136 46321033.0
20668 79445 2.135168200654312 84.8093 37671316.0
13326 53405 2.661826520832253 26.213 597847.0
13068 47596 1.8141822942427026 104.487 119567594.0
16287 61408 1.9830706588187308 138.321 985567.0
14599 52624 4.579869174299098 99.3308 8939375.0
14061 52874 2.5328156450822243 105.767 2537692.0
19386 76453 2.0141228118035652 62.8396 714801.0
17726 71720 2.451892808564009 102.851 9906575.0
14061 52893 2.4909908299918464 104.836 2685930.0
17379 59621 1.8317553021175779 138.672 2080018.0
14061 52903 2.4510967606424234 104.953 2742303.0
19386 76524 2.056192428283829 103.085 2794558.0
15370 55940 1.8798853202045087 111.432 52426323.0
21266 79589 2.3553429011727878 77.6589 414653.0
20354 78781 1.7804427960316738 52.6425 1318440.0
17894 70512 3.591107274936593 153.106 3179093.0
20354 78766 1.8846893802935651 52.5257 782790.0
13326 53120 2.83901184258444 25.9795 433858.0
15729 55668 1.9552586117400876 77.1929 4180514.0
13435 46346 2.135996642409498 18.6666 843462.0
17379 63661 1.8617927458517578 134.332 2450074.0
14550 51083 2.114502364048107 105.999 15684960.0
20354 78819 1.8066022682486023 52.7593 1200133.0
17379 63686 1.8772083115755078 131.396 1934170.0
14061 53040 2.2891648073258772 105.302 3131038.0
16287 61734 1.8719290208377948 25.9795 1106691.0
17379 63716 1.9073942417775014 139.954 1415020.0
20354 78989 1.8044337616665835 135.037 760934.0
15975 56050 1.7348897833500985 139.838 33366828.0
16550 64644 1.7052801692480182 25.6296 11232746.0
13003 44202 4.6415644983001165 156.033 2081613.0
17699 62803 2.0318220356090273 29.6113 866915.0
17894 70482 3.992448263963367 153.575 2573448.0
20354 78611 1.6857196362342912 25.9795 1804898.0
21266 79652 2.4831280203504593 17.0326 38015456.0
16287 61819 1.9481708413935865 131.279 1084023.0
13435 46314 1.9589236211249947 26.9143 1019418.0
13326 53172 2.733016288669628 26.0962 649961.0
20354 78734 1.7735323767441422 52.876 1273692.0
13326 53195 2.7555269057151897 26.213 587942.0
17894 70540 3.6470774790498206 153.575 2970261.0
16287 61766 1.9147233179038665 130.81 920533.0
14061 53012 2.183216189054474 105.999 51006759.0
16287 61781 1.968598335832391 134.332 878998.0
21266 79600 3.523001364371556 81.2877 474211.0
20354 78643 1.7173915154182742 26.0962 1853904.0
17699 62851 1.96174517302697 29.6113 903154.0
20668 79417 1.7515161874967802 60.4974 427058.0
14130 47914 2.4740592502805296 97.1016 1999788.0
14061 52759 2.279603971152957 104.72 3276731.0
13068 47523 1.8394131279422778 26.0962 8989421.0
14599 52691 3.6123837837591366 99.3308 13158660.0
17379 59673 1.8617522824348471 25.8628 5067505.0
17726 71772 2.5468682009111334 102.851 48646224.0
14414 52146 3.047241243692881 26.213 6082016.0
17379 59694 1.782388433812048 132.804 5950033.0
14061 52826 2.1860355479685296 104.603 20350530.0
14599 52676 3.5486265373692643 99.4482 17816393.0
17726 71795 2.750150864153491 98.7438 9946034.0
19386 76576 1.9927457892767744 118.701 1694602.0
17379 59704 1.749666385800975 139.838 6526251.0
14061 52951 2.9544655641037454 104.72 2713375.0
14599 52701 5.869224271528244 148.88 9622336.0
20354 78598 1.7725203581002478 25.9795 1818932.0
13326 53339 2.6166706023786013 25.8628 558984.0
14130 47884 2.428066009089784 93.6005 5186922.0
17137 59557 2.549962258801987 105.883 7746177.0
13068 47531 1.8570756714833414 26.213 8726352.0
17894 70689 3.6851109725569104 153.341 2885353.0
15975 72994 1.972508201459846 102.968 42760680.0
14130 47906 2.5730538561749485 97.1016 2010373.0
20668 79405 1.81993283250339 62.0185 267689.0
14061 52834 2.6973736753608013 104.836 35013874.0
17379 59686 1.796004462616419 27.3824 5562656.0
14599 52664 3.4429384626745425 99.5656 18403351.0
16287 61448 1.8373576973062802 138.438 844854.0
17726 71787 2.880442698209583 102.968 75768095.0
14599 52683 3.6190974714768642 99.4482 2643994.0
17379 59661 1.8077670757023516 138.555 2455287.0
17726 71760 2.4250688303722 98.509 11739367.0
14414 52154 3.1386218623872786 26.0962 6088347.0
19386 76583 2.0122930696536203 103.202 1782061.0
14061 52943 3.0137364190342675 105.999 2741981.0
14599 52713 4.131659805423988 154.513 16685510.0
19386 76564 2.1759608951574414 118.584 917738.0
13003 44199 4.138285213537369 156.033 2416954.0
14130 47896 2.5078492877097682 95.9311 2011329.0
17137 59420 2.5921050637583902 105.883 25075288.0
17894 70719 2.3133640057065024 133.979 2137211.0
17894 70552 3.82367121305339 153.458 2742031.0
18156 68678 1.7766431635610067 29.4939 6637988.0
13435 46306 1.9826181261192097 102.382 1073302.0
13326 53160 2.8198544713463556 26.5635 139354.0
20354 78726 1.8971300809501215 52.876 834588.0
16287 61793 1.9451103460736003 118.584 808094.0
13867 52208 1.7098152288445767 25.3965 1378949.0
16287 61774 1.8815930705398762 131.045 907430.0
14061 53000 2.7681770868541 104.603 3121361.0
20354 78859 1.8846169284212984 133.157 548096.0
18156 68870 1.725211181487448 112.949 6510869.0
15975 56010 1.8210160082364437 26.6804 1147097.0
18156 68897 1.7046890225143807 112.832 7108923.0
13435 46468 2.1019697497975525 18.6666 16672219.0
17699 62843 1.9339266790104148 29.4939 914363.0
17379 60520 1.6959571837934635 105.999 3606298.0
20354 78651 1.7145771418042435 25.8628 1595594.0
21266 79612 2.7400186180003705 81.053 426469.0
20354 78774 1.8144663992948662 52.6425 1165169.0
13326 53132 2.8083931562220736 25.3965 675884.0
16287 61859 1.8661064184981209 25.8628 18124349.0
13435 46354 2.1632277215287705 18.6666 828064.0
14995 55638 3.666017061485151 24.9309 22167824.0
20354 78793 1.711133453520085 52.7593 1297980.0
17894 70500 3.9505934029461414 153.341 1156971.0
17379 63694 1.8830089234782328 131.162 1793359.0
14061 53052 2.24759590587642 105.999 3140892.0
14550 55349 2.9411223615802182 99.3308 23018892.0
16287 61726 1.8643163133013614 25.9795 1140793.0
17379 63673 1.872340897889591 134.919 2252170.0
18156 68955 4.476587210218253 113.066 660152.0
14550 51091 4.298113211997896 99.4482 35610042.0
14550 51101 2.0744007182688198 105.999 15116346.0
17699 62789 2.0242275897428694 29.6113 854274.0
15975 56042 1.7644590154061772 105.999 22715499.0
17379 63704 1.919094496628782 131.396 1609359.0
17894 70490 3.996265394512397 153.693 2782891.0
20354 78603 1.7610964836322989 25.9795 1079779.0
17894 70477 4.361243849298637 153.693 816980.0
13003 44210 5.597863235953576 156.033 1578836.0
17699 62811 1.9460376209111716 30.0812 866752.0
17806 70429 2.345921790272512 64.1317 565325867.0
20668 79457 2.03318098174308 81.1704 3482296.0
14130 47954 2.054854954173037 88.081 57073824.0
13068 47584 1.8287406004863271 104.603 23426212.0
13326 53417 2.6598570826609134 26.213 571939.0
13068 47563 1.813918141110377 104.487 238765247.0
17137 59505 2.5391139872013264 105.883 25881432.0
19386 76441 2.158434173782832 25.9795 593016.0
17726 71732 2.422968469915111 103.085 10536984.0
17379 59633 1.8331016039982706 138.555 2102309.0
14061 52881 2.5504935497404064 104.836 2595787.0
15729 56129 2.180878765146097 118.584 18523584.0
14599 52636 3.269858293753393 99.4482 16352349.0
14061 52866 2.61942963003878 105.883 2516507.0
19386 76536 2.0841534074447354 103.085 2343589.0
15370 55952 1.855241715867682 105.999 48271531.0
17137 59495 2.59759712959416 105.883 2521734.0
17137 59472 2.505017081929435 105.999 2381464.0
13326 53379 2.651225742886019 25.6296 590703.0
17894 70501 3.680039470292243 153.575 3017966.0
20354 78792 1.842009806195603 52.6425 1120924.0
14995 55639 3.700388877069506 25.0472 31539530.0
18958 74279 2.051358961492472 102.733 10476419.0
13435 46355 2.2418673612797364 18.5502 815418.0
16287 61858 1.9671130705888493 26.3298 881414.0
13326 53133 2.8008213122452092 25.8628 334343.0
20354 78775 1.8182517027795535 52.876 1088808.0
14550 51090 5.093860629904527 99.3308 27952998.0
17379 63672 1.893165929011735 138.555 2249245.0
16287 61727 1.8378907576033263 25.9795 1104681.0
14061 53053 2.2601007464758562 105.535 3151475.0
14550 55348 2.9545164425653345 99.4482 23081374.0
17379 63695 1.8435920516686544 134.919 1777480.0
15975 56043 1.7512739808081135 139.954 31077195.0
17379 63705 1.9087009761876095 131.396 1603073.0
14550 51100 2.05933200713075 105.999 19282122.0
17699 62810 2.0183119823527016 29.8463 859055.0
17894 70476 2.4296595328686874 43.1415 1279683.0
13003 44211 5.688192711290342 156.033 1539422.0
20354 78602 1.727067758395633 25.9795 1845513.0
17894 70491 3.875965528508971 153.458 2931814.0
13068 47562 1.8167091449475081 104.487 238772218.0
13068 47585 1.8236634732999828 104.487 23364161.0
13326 53416 2.6819458069754067 26.0962 413854.0
20668 79456 3.1013018047365017 15.51 6239415.0
17806 70428 4.2885754859886935 104.02 43207641.0
14130 47955 2.6111202863466754 97.1016 17480629.0
14061 52867 2.5722948548644857 105.999 2594334.0
14599 52637 3.299532729107243 99.4482 16033954.0
15729 56128 2.182369888629881 118.701 1327286.0
17379 59632 1.8127089306063695 135.037 2084125.0
14061 52880 2.610183540510091 105.999 2549192.0
17726 71733 2.4310308664453992 102.968 10426889.0
19386 76440 2.0709542499035667 25.8628 578119.0
14061 52910 2.7471711129609115 105.999 47165457.0
19386 76537 2.047535392979092 103.085 2334997.0
13326 53378 2.69775105813978 26.213 379912.0
15370 55953 1.8809359426058707 111.432 1432481.0
14130 47907 2.526591640163287 97.336 1982766.0
15975 72995 1.979932048647458 102.733 10801551.0
17894 70688 3.6578994894455086 153.575 3034348.0
13068 47530 1.8488827931790446 26.0962 8704118.0
14414 52155 3.142408890992397 26.213 6076622.0
17726 71761 2.426818847941124 98.509 11783929.0
17379 59660 1.7908349752324608 138.672 2463103.0
14599 52682 5.439957504466378 99.4482 7775876.0
17726 71786 2.8749398774788446 102.968 75589395.0
16287 61449 1.8516679876071764 131.279 832740.0
14599 52665 3.4502345638897447 99.4482 18523951.0
14061 52835 2.726938942966003 104.836 2310692.0
17379 59687 1.7675579009429594 27.4996 5668431.0
19386 76565 2.235223094591408 66.6005 916024.0
14599 52712 4.130259718313009 154.513 16634137.0
14061 52942 2.9525359985631243 104.836 2739276.0
